0.005,4.2407601,0,0
0.01,3.4371706,0,0
0.02,2.184075,0,0
0.04,1.668146115,0,0
0.06,1.569547898,0,0
0.08,1.694847638,0,0
0.1,1.693999118,0,0
0.12,1.602578093,0,0
0.14,1.337304641,0,0
0.16,1.09613364,0,0
0.165,1.754610585,0,0
0.17,1.36731088,0,0
0.18,1.26749025,0,0
0.19,1.63387608,0,0
0.21,1.392662344,0,0
0.23,1.358012625,0,0
0.25,1.223348657,0,0
0.3,1.15644165,0,0
0.35,0.982243182,0,0
0.4,0.724595046,0,0
0.45,0.539804559,0,0
0.5,0.270964223,0,0
0.55,0.085756175,0,0
0.6,0.036878604,0,0
