0.005,0.3719965,0,0
0.01,0.399671,0,0
0.02,0.436815,0,0
0.04,0.4920785,0,0
0.06,0.537977,0,0
0.08,0.5735525,0,0
0.1,0.5851465,0,0
0.12,0.626619,0,0
0.14,0.6345455,0,0
0.16,0.6524605,0,0
0.165,0.6427145,0,0
0.17,0.657361,0,0
0.18,0.649995,0,0
0.19,0.658821,0,0
0.21,0.6608125,0,0
0.23,0.651325,0,0
0.25,0.6259825,0,0
0.3,0.593047,0,0
0.35,0.5213605,0,0
0.4,0.4344095,0,0
0.45,0.352123,0,0
0.5,0.2544265,0,0
0.55,0.1753705,0,0
0.6,0.105973,0,0
