0.005,2.745,0,0
0.01,2.935,0,0
0.02,3.175,0,0
0.04,3.435,0,0
0.06,3.627,0,0
0.08,3.824,0,0
0.1,4.021,0,0
0.12,4.21,0,0
0.14,4.362,0,0
0.16,4.491,0,0
0.165,4.502,0,0
0.17,4.586,0,0
0.19,4.712,0,0
0.21,4.854,0,0
0.23,4.993,0,0
0.25,5.132,0,0
0.3,5.449,0,0
0.35,5.782,0,0
0.4,6.077,0,0
0.45,6.388,0,0
0.5,6.588,0,0
0.55,6.693,0,0
0.6,6.751,0,0
